DCTPep00611	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00612	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00613	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00614	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00615	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00616	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00617	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00618	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00619	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00620	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00621	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00623	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00624	1.0,1.0,0.0,0.0,0.0,1.0
DCTPep00626	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00629	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00630	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00631	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00633	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00634	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00640	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00641	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00642	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00643	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00644	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00646	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00647	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00648	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00653	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00654	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00655	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00656	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00657	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00658	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00659	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00660	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00661	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00662	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00663	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00664	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00665	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00666	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00667	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00668	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00670	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00671	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00672	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00673	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00694	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00695	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00696	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00697	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00698	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00699	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00700	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00701	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00702	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00703	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00704	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00705	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00706	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00707	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00708	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00709	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00710	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00711	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00714	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00715	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00716	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00717	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00718	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00719	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00720	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00721	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00722	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00723	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00724	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00726	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00728	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00729	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00730	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00731	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00733	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00734	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00735	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00736	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00737	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00738	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00739	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00740	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00741	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00742	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00743	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00744	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00745	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00746	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00747	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00748	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00749	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00752	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00753	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00754	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00755	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00756	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00757	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00759	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00760	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00761	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00764	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00765	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00770	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00771	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00772	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00773	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00774	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00775	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00776	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00777	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00785	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00792	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00799	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00800	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00801	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00802	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00803	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00804	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00805	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00806	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00807	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00808	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00809	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00810	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00811	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00812	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00813	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00815	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00816	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00817	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00818	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00819	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00820	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00822	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00823	1.0,0.0,0.0,1.0,1.0,0.0
DCTPep00824	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00825	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00826	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep00827	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00828	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00829	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00830	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00838	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00839	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00840	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00841	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00842	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00843	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00844	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00845	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00846	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00847	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00848	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep00849	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00850	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00851	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00852	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00853	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00854	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00855	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00856	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00857	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00858	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00859	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00860	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00861	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00862	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00863	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00864	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00865	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00866	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00867	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00868	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00869	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00870	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00871	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00872	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00873	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00874	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00876	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00877	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00878	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00879	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00880	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00881	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00882	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00883	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00884	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00885	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00886	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00887	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00888	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00889	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00890	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00891	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00892	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00893	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00894	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00895	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00896	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00897	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00898	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00899	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00900	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00901	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00902	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00903	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00904	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00905	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00906	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00907	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00908	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00909	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00910	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00911	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00912	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00913	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00914	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00915	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00916	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00917	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00918	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00919	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00920	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00921	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00922	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00923	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00924	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00925	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00926	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00927	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00928	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00929	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00930	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00931	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00932	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00933	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00934	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00935	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00936	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00937	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00938	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00939	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00943	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00944	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00945	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00953	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00954	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00955	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00956	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00958	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00959	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00963	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00964	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00965	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00966	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00967	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00969	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00970	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00972	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00973	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00974	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00975	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00976	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00977	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00978	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00979	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00980	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00981	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00982	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00984	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00985	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00986	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00987	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00988	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00989	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00990	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00991	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00992	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00993	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00994	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00995	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00996	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep00997	1.0,0.0,1.0,0.0,0.0,0.0
DCTPep00998	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01003	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01004	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01005	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01007	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01008	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01009	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01010	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01011	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01012	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01013	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01014	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01015	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01016	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01017	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01018	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01019	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01020	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01028	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01029	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01030	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01031	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01032	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01033	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01034	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01035	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01037	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01038	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01040	1.0,0.0,0.0,0.0,1.0,0.0
DCTPep01041	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01042	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01043	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01044	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01046	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01049	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01051	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01052	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01053	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01054	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01055	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01056	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01057	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01058	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01059	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01060	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01061	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01062	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01063	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01064	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01065	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01067	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01068	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01069	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01070	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01071	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01072	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01073	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01074	1.0,1.0,0.0,0.0,0.0,0.0
DCTPep01075	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01076	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01077	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01078	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01079	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01080	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01081	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01085	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01086	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01087	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01088	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01089	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01090	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01091	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01092	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01093	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01094	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01095	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01096	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01097	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01100	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01101	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01105	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01106	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01107	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01108	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01109	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01110	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01111	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01112	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01113	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01114	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01115	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01116	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01121	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01123	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01125	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01126	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01127	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01128	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01129	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01130	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01131	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01132	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01133	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01134	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01135	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01136	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01137	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01138	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01139	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01140	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01141	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01143	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01145	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01162	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01163	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01164	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01165	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01170	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01171	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01172	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01173	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01177	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01178	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01181	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01182	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01183	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01184	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01185	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01186	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01187	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01188	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01190	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01192	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01193	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01194	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01196	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01198	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01199	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01201	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01202	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01203	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01204	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01205	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01206	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01207	1.0,0.0,0.0,0.0,0.0,0.0
DCTPep01208	1.0,0.0,0.0,0.0,0.0,0.0
